ResponseId,Country,Industry,EdLevel,Employment,ICorPM,Pay_USD,LogPay,AISelect,LearnCodeAI,AIAgents,AI_IntensityScore,HighAI,DevType,DevType_bucket,OrgSize_clean,RemoteWork_clean,ExpBand,WorkExp_num,YearsCode_num,NumLangs,NumDBs,NumClouds,NumWeb,SQL_any,BI_any,ToolCountWork,ToolCountPersonal,JobSat,SOVisitFreq,SOPartFreq,AISent,AIAcc,AIComplex,AIThreat,SOFriction,NewRole,MainBranch_clean,MainBranch_sort,SOAccount_clean,HasSOAccount,SODuration_clean,SODuration_sort,SODuration_years,SOComm_clean,SOComm_likert,SOComm_sort,EmpAddl_none_of_the_above,EmpAddl_caring_for_dependents_children_elder,EmpAddl_engaged_in_paid_work_20_29_hours_per,EmpAddl_volunteering_regularly,EmpAddl_attending_school_full_time,EmpAddl_engaged_in_paid_work_less_than_10_ho,EmpAddl_attending_school_part_time,EmpAddl_engaged_in_paid_work_10_19_hours_per,EmpAddl_transitioning_to_retirement_graduall,EmpAddl_count,EmpAddl_Other
36144,France,Other:,Some college/university study without earning a degree,Student,Individual contributor,16706.0,9.72352321531585,"Yes, I use AI tools monthly or infrequently","No, I learned something that was not related to AI or AI enablement for my personal curiosity and/or hobbies","No, and I don't plan to",0.8999999999999999,0,"Developer, front-end",Web/Fullstack,Unknown,Remote,0–2,2.0,7.0,8,1,3,0,1,0,3.0,1.0,3.0,A few times per week,I have never participated in Q&A on Stack Overflow,Unfavorable,Somewhat distrust,Very poor at handling complex tasks,No,"Rarely, almost never",I have neither consider or transitioned into a new career or industry,Pro developer,1.0,No,0.0,Between 3 and 5 years,3.0,4.0,"No, not really",2.0,2.0,0,0,0,0,0,0,1,1,0,2,0
3181,India,Software Development,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,Individual contributor,116240.0,11.663412298244165,"Yes, I use AI tools daily","Yes, I learned how to use AI-enabled tools for my personal curiosity and/or hobbies","Yes, I use AI agents at work daily",5.3,1,"Developer, back-end",Web/Fullstack,10k+,Hybrid,6–10,10.0,14.0,4,4,6,2,1,0,3.0,2.0,7.0,A few times per week,Less than once per month or monthly,Favorable,Somewhat trust,"Good, but not great at handling complex tasks",Yes,Less than half of the time,I have neither consider or transitioned into a new career or industry,Pro developer,1.0,Yes,1.0,Between 10 and 15 years,5.0,12.5,"Yes, definitely",5.0,5.0,0,0,1,1,0,0,1,0,0,3,0
26453,,,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,Individual contributor,,,,"No, I didn't spend time learning in the past year",,-0.2,0,"Developer, game or graphics",Other/Unknown,10–49,Remote,11–15,12.0,20.0,0,0,0,0,0,0,,,,,,,,,,,,Pro developer,1.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
45469,India,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Not employed,,,,"Yes, I use AI tools daily","Yes, I learned how to use AI-enabled tools for my personal curiosity and/or hobbies","Yes, I use AI agents at work daily",4.8,1,"Developer, full-stack",Other/Unknown,,,6–10,,6.0,3,4,6,4,0,0,4.0,4.0,,A few times per month or weekly,"Infrequently, less than once per year",Favorable,Neither trust nor distrust,"Good, but not great at handling complex tasks",I'm not sure,Less than half of the time,I have somewhat considered changing my career and/or the industry I work in,Hobbyist,4.0,Yes,1.0,Less than one year,1.0,0.5,"No, not really",2.0,2.0,1,0,0,1,0,0,0,0,0,2,0
4760,"Iran, Islamic Republic of...",,,Not employed,,,,,,,0.0,0,Engineering manager,Other/Unknown,,,,,,0,0,0,0,0,0,,,,,,,,,,,,Pro developer,1.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
43882,Croatia,Software Development,Some college/university study without earning a degree,Employed,Individual contributor,56267.0,10.937863496628951,"Yes, I use AI tools daily","Yes, I learned how to use AI-enabled tools required for my job or to benefit my career","Yes, I use AI agents at work daily",5.5,1,"Developer, front-end",Web/Fullstack,10–49,Hybrid,3–5,5.0,10.0,5,4,0,5,1,0,6.0,7.0,9.0,A few times per month or weekly,I have never participated in Q&A on Stack Overflow,Favorable,Neither trust nor distrust,Neither good or bad at handling complex tasks,I'm not sure,Less than half of the time,I have somewhat considered changing my career and/or the industry I work in,Pro developer,1.0,Yes,1.0,Between 3 and 5 years,3.0,4.0,"No, not really",2.0,2.0,0,0,0,0,0,1,0,0,0,1,0
46621,United States of America,Healthcare,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Individual contributor,108000.0,11.589886506106357,"No, and I don't plan to","No, I learned something that was not related to AI or AI enablement for my personal curiosity and/or hobbies","No, and I don't plan to",-0.6000000000000001,0,"Developer, full-stack",Other/Unknown,1k–4.9k,Remote,6–10,8.0,15.0,11,3,5,3,1,0,25.0,10.0,8.0,Daily or almost daily,"Infrequently, less than once per year",Unfavorable,Highly distrust,Bad at handling complex tasks,No,I don't use AI or AI-enabled tools,I have transitioned into a new career and/or industry voluntarily,Pro developer,1.0,Yes,1.0,Between 1 and 3 years,2.0,2.0,Neutral,3.0,3.0,1,0,0,0,0,0,0,0,0,1,0
8935,,"Transportation, or Supply Chain","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Individual contributor,,,,"No, I didn't spend time learning in the past year",,-0.2,0,"Developer, embedded applications or devices",Other/Unknown,1k–4.9k,Hybrid,6–10,6.0,14.0,0,0,0,0,0,0,,,,,,,,,,,,Pro developer,1.0,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0
34294,,,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Not employed,,,,,"Yes, I learned how to use AI-enabled tools required for my job or to benefit my career",,1.2,0,"Developer, back-end",Web/Fullstack,,,6–10,7.0,8.0,0,0,0,0,0,0,,,,,,,,,,,,Pro developer,1.0,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0
2117,United States of America,"Transportation, or Supply Chain","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Employed,Individual contributor,,,"Yes, I use AI tools monthly or infrequently","No, I learned something that was not related to AI or AI enablement for my personal curiosity and/or hobbies","No, and I don't plan to",0.8999999999999999,0,DevOps engineer or professional,DevOps/Cloud,10–49,Onsite,6–10,10.0,9.0,6,1,1,1,1,0,,,,A few times per month or weekly,I have never participated in Q&A on Stack Overflow,Very unfavorable,Highly distrust,Very poor at handling complex tasks,No,I don't use AI or AI-enabled tools,I have neither consider or transitioned into a new career or industry,Occasional coder,3.0,Not sure,,I don't use Stack Overflow,7.0,,"No, not at all",1.0,1.0,1,0,0,0,0,0,0,0,0,1,0
31577,Netherlands,Software Development,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Individual contributor,,,"Yes, I use AI tools monthly or infrequently","Yes, I learned how to use AI-enabled tools for my personal curiosity and/or hobbies",,2.0,0,"Developer, full-stack",Other/Unknown,10–49,Onsite,0–2,1.0,5.0,0,0,0,0,0,0,3.0,3.0,8.0,,,,,,No,,I have neither consider or transitioned into a new career or industry,Pro developer,1.0,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0
7317,,,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Employed,,,,,"Yes, I learned how to use AI-enabled tools for my personal curiosity and/or hobbies",,1.0,0,,,,,6–10,7.0,,0,0,0,0,0,0,,,,,,,,,,,,Pro developer,1.0,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0
15743,United States of America,Software Development,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Employed,Individual contributor,26000.0,10.16585181700362,"Yes, I use AI tools daily","No, I learned something that was not related to AI or AI enablement for my personal curiosity and/or hobbies","No, I use AI exclusively in copilot/autocomplete mode",2.8,0,Student,Other/Unknown,1k–4.9k,Onsite,3–5,,5.0,15,5,16,4,1,0,25.0,20.0,,A few times per month or weekly,I have never participated in Q&A on Stack Overflow,Favorable,Somewhat distrust,Very poor at handling complex tasks,No,"Rarely, almost never",I have neither consider or transitioned into a new career or industry,Pro developer,1.0,Yes,1.0,Between 3 and 5 years,3.0,4.0,"No, not at all",1.0,1.0,1,0,0,0,0,0,0,0,0,1,0
27782,Egypt,Software Development,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,People manager,42000.0,10.645424897265505,"Yes, I use AI tools daily","No, I learned something that was not related to AI or AI enablement as required for my job or to benefit my career","Yes, I use AI agents at work daily",4.3,1,Engineering manager,Other/Unknown,10–49,Remote,6–10,7.0,9.0,9,8,11,8,1,0,10.0,20.0,10.0,A few times per week,Less than once per month or monthly,Very favorable,Highly trust,"Good, but not great at handling complex tasks",Yes,About half of the time,I have neither consider or transitioned into a new career or industry,Pro developer,1.0,Yes,1.0,Between 10 and 15 years,5.0,12.5,"Yes, somewhat",4.0,4.0,0,0,1,0,0,0,0,0,0,1,0
43590,India,Software Development,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Individual contributor,25573.0,10.149292386393416,"Yes, I use AI tools daily","Yes, I learned how to use AI-enabled tools required for my job or to benefit my career","Yes, I use AI agents at work daily",5.5,1,"Architect, software or solutions",Other/Unknown,50–249,Onsite,6–10,9.0,11.0,9,2,5,4,1,0,3.0,3.0,8.0,Multiple times per day,"Infrequently, less than once per year",Very favorable,Somewhat trust,"Good, but not great at handling complex tasks",No,More than half the time,I have somewhat considered changing my career and/or the industry I work in,Pro developer,1.0,Yes,1.0,Between 10 and 15 years,5.0,12.5,"Yes, somewhat",4.0,4.0,1,0,0,0,0,0,0,0,0,1,0
30782,New Zealand,Fintech,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Individual contributor,72885.0,11.196638135508111,"Yes, I use AI tools weekly","No, I didn't spend time learning in the past year","No, and I don't plan to",1.8,0,"Developer, back-end",Web/Fullstack,1k–4.9k,Hybrid,6–10,8.0,9.0,2,0,1,1,0,0,,,4.0,A few times per month or weekly,"Infrequently, less than once per year",Indifferent,Somewhat distrust,"Good, but not great at handling complex tasks",I'm not sure,More than half the time,I have somewhat considered changing my career and/or the industry I work in,Pro developer,1.0,Yes,1.0,Between 5 and 10 years,4.0,7.5,"Yes, somewhat",4.0,4.0,1,0,0,0,0,0,0,0,0,1,0
39338,Myanmar,Banking/Financial Services,Primary/elementary school,Employed,,,,"Yes, I use AI tools daily","Yes, I learned how to use AI-enabled tools for my personal curiosity and/or hobbies","Yes, I use AI agents at work weekly",4.2,1,"Developer, mobile",Mobile,10–49,Remote,11–15,12.0,12.0,41,1,5,0,1,0,,,,,,Very favorable,Highly trust,Very well at handling complex tasks,Yes,,I have strongly considered changing my career and/or the industry I work in,Pro developer,1.0,,,,,,,,,0,0,0,0,1,1,0,0,0,2,0
3155,Colombia,Software Development,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Independent contractor, freelancer, or self-employed",,14681.0,9.59430941973946,"No, but I plan to soon","No, I learned something that was not related to AI or AI enablement as required for my job or to benefit my career","No, and I don't plan to",0.1999999999999999,0,"Developer, desktop or enterprise applications",Other/Unknown,,,16+,25.0,25.0,1,2,1,1,1,0,3.0,2.0,7.0,A few times per week,A few times per month or weekly,Indifferent,Somewhat distrust,I don't use AI tools for complex tasks / I don't know,Yes,More than half the time,I have neither consider or transitioned into a new career or industry,Pro developer,1.0,Not sure,,Between 10 and 15 years,5.0,12.5,Neutral,3.0,3.0,0,0,0,0,0,0,0,0,1,1,0
25323,India,Software Development,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Individual contributor,,,"Yes, I use AI tools daily","Yes, I learned how to use AI-enabled tools for my personal curiosity and/or hobbies","Yes, I use AI agents at work daily",4.5,1,"Developer, back-end",Web/Fullstack,10–49,Hybrid,0–2,2.0,5.0,0,0,0,0,0,0,,1.0,5.0,Less than once every 2 - 3 months,"Infrequently, less than once per year",Very favorable,Highly trust,"Good, but not great at handling complex tasks",I'm not sure,About half of the time,I have strongly considered changing my career and/or the industry I work in,Pro developer,1.0,Yes,1.0,Between 1 and 3 years,2.0,2.0,"No, not really",2.0,2.0,0,0,1,0,0,0,0,1,0,2,0
41911,United Kingdom of Great Britain and Northern Ireland,,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Retired,,,,"No, and I don't plan to","No, I didn't spend time learning in the past year","No, and I don't plan to",-1.1,0,Retired,Other/Unknown,,,16+,42.0,42.0,2,1,0,2,1,0,,3.0,,Less than once per month or monthly,"Infrequently, less than once per year",Unfavorable,Somewhat distrust,I don't use AI tools for complex tasks / I don't know,,"Rarely, almost never",,Hobbyist,4.0,Yes,1.0,Between 10 and 15 years,5.0,12.5,"No, not really",2.0,2.0,1,0,0,0,0,0,0,0,0,1,0
33593,,,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Individual contributor,,,,"Yes, I learned how to use AI-enabled tools required for my job or to benefit my career",,1.2,0,"Developer, back-end",Web/Fullstack,10–49,Onsite,0–2,2.0,8.0,0,0,0,0,0,0,,,,,,,,,,,,Pro developer,1.0,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0
22835,Canada,,"Associate degree (A.A., A.S., etc.)",Not employed,,,,"Yes, I use AI tools weekly","No, I didn't spend time learning in the past year","No, and I don't plan to",1.8,0,Student,Other/Unknown,,,3–5,3.0,6.0,4,0,2,1,0,0,6.0,5.0,,A few times per month or weekly,A few times per month or weekly,Very unfavorable,Highly distrust,Very poor at handling complex tasks,Yes,Less than half of the time,I have transitioned into a new career and/or industry voluntarily,Former developer,6.0,Yes,1.0,Between 5 and 10 years,4.0,7.5,"Yes, somewhat",4.0,4.0,0,0,0,0,1,0,0,0,0,1,0
21498,United States of America,Software Development,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed",,,,"Yes, I use AI tools weekly","No, I learned something that was not related to AI or AI enablement as required for my job or to benefit my career","No, and I don't plan to",1.7000000000000002,0,"Developer, full-stack",Other/Unknown,,,16+,47.0,48.0,6,3,5,3,1,0,6.0,2.0,8.0,A few times per week,Less than once every 2 - 3 months,Unfavorable,Highly distrust,Bad at handling complex tasks,Yes,Less than half of the time,I have neither consider or transitioned into a new career or industry,Pro developer,1.0,Yes,1.0,"More than 15 years, or since Stack Overflow started in 2008",6.0,17.0,Neutral,3.0,3.0,1,0,0,0,0,0,0,0,0,1,0
4789,United Kingdom of Great Britain and Northern Ireland,Software Development,Some college/university study without earning a degree,Employed,Individual contributor,81685.0,11.31062566546061,"Yes, I use AI tools weekly","No, I learned something that was not related to AI or AI enablement for my personal curiosity and/or hobbies","No, but I plan to",2.3,0,"Developer, full-stack",Other/Unknown,10–49,Hybrid,16+,27.0,25.0,5,2,7,6,1,0,10.0,3.0,9.0,A few times per week,Less than once every 2 - 3 months,Very favorable,Somewhat trust,"Good, but not great at handling complex tasks",Yes,"Rarely, almost never",I have neither consider or transitioned into a new career or industry,Pro developer,1.0,Yes,1.0,Between 10 and 15 years,5.0,12.5,"No, not really",2.0,2.0,0,0,1,1,0,0,0,0,0,2,0
46574,Argentina,Higher Education,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Employed,Individual contributor,,,"Yes, I use AI tools daily","Yes, I learned how to use AI-enabled tools required for my job or to benefit my career","Yes, I use AI agents at work daily",5.5,1,"Developer, front-end",Web/Fullstack,Unknown,Remote,11–15,15.0,25.0,3,2,0,4,1,0,,,10.0,A few times per month or weekly,I have never participated in Q&A on Stack Overflow,Favorable,Somewhat trust,"Good, but not great at handling complex tasks",I'm not sure,"Rarely, almost never",I have transitioned into a new career and/or industry voluntarily,Pro developer,1.0,Yes,1.0,Between 5 and 10 years,4.0,7.5,"No, not at all",1.0,1.0,1,0,0,0,0,0,0,0,0,1,0
33921,United States of America,Software Development,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Individual contributor,,,"Yes, I use AI tools weekly","Yes, I learned how to use AI-enabled tools required for my job or to benefit my career","Yes, I use AI agents at work monthly or infrequently",4.4,1,"Developer, back-end",Web/Fullstack,5k–9.9k,Remote,11–15,15.0,20.0,7,5,10,1,1,0,15.0,10.0,8.0,Less than once per month or monthly,Less than once every 2 - 3 months,Favorable,Somewhat distrust,Bad at handling complex tasks,No,"Rarely, almost never",I have neither consider or transitioned into a new career or industry,Pro developer,1.0,Yes,1.0,Between 10 and 15 years,5.0,12.5,"Yes, somewhat",4.0,4.0,0,1,0,0,0,0,0,0,0,1,0
1793,Sweden,"Transportation, or Supply Chain","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed",,62893.0,11.049190148737242,"No, and I don't plan to","No, I learned something that was not related to AI or AI enablement for my personal curiosity and/or hobbies","No, and I don't plan to",-0.6000000000000001,0,"Developer, front-end",Web/Fullstack,,,16+,25.0,30.0,3,1,7,4,0,0,3.0,1.0,9.0,A few times per month or weekly,Less than once every 2 - 3 months,Indifferent,Somewhat distrust,Very poor at handling complex tasks,No,"Rarely, almost never",I have neither consider or transitioned into a new career or industry,Pro developer,1.0,Yes,1.0,Between 10 and 15 years,5.0,12.5,"No, not really",2.0,2.0,0,1,0,0,0,0,0,0,0,1,0
42111,Republic of North Macedonia,Banking/Financial Services,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Individual contributor,2494.0,7.821643126239982,"Yes, I use AI tools daily","Yes, I learned how to use AI-enabled tools required for my job or to benefit my career","No, and I don't plan to",2.8000000000000003,0,"Developer, mobile",Mobile,250–999,Hybrid,3–5,5.0,10.0,2,0,0,0,0,0,5.0,5.0,7.0,A few times per month or weekly,"Infrequently, less than once per year",Very favorable,Somewhat trust,Neither good or bad at handling complex tasks,No,More than half the time,I have somewhat considered changing my career and/or the industry I work in,Pro developer,1.0,No,0.0,Between 5 and 10 years,4.0,7.5,"No, not really",2.0,2.0,1,0,0,0,0,0,0,0,0,1,0
